3071	255	511	2985	336	488
3327	255	511	3234	350	488
3583	255	511	3483	365	487
3839	255	511	3731	381	487
4095	255	511	3980	397	487
0	511	511	96	505	490
255	511	511	309	505	490
511	511	511	530	506	490
767	511	511	766	508	489
1023	511	511	1009	510	489
1279	511	511	1253	512	489
1535	511	511	1499	516	489
1791	511	511	1746	520	489
2047	511	511	1994	525	489
2303	511	511	2242	531	489
2559	511	511	2490	537	489
2815	511	511	2739	545	489
3071	511	511	2987	553	489
3327	511	511	3236	562	489
3583	511	511	3484	572	488
3839	511	511	3733	582	488
4095	511	511	3982	593	488
0	767	511	165	756	491
255	767	511	350	757	491
511	767	511	556	757	491
767	767	511	785	758	491
1023	767	511	1022	760	491
1279	767	511	1264	761	491
1535	767	511	1508	764	491
1791	767	511	1753	766	491
2047	767	511	2000	770	491
2303	767	511	2247	774	491
2559	767	511	2495	778	491
2815	767	511	2743	783	490
3071	767	511	2991	789	490
3327	767	511	3239	795	490
3583	767	511	3487	802	490
3839	767	511	3736	809	490
4095	767	511	3984	817	490
0	1023	511	250	1008	493
255	1023	511	404	1009	493
511	1023	511	592	1009	493
767	1023	511	810	1010	493
1023	1023	511	1041	1011	493
1279	1023	511	1279	1012	493
1535	1023	511	1520	1014	493
1791	1023	511	1763	1016	493
2047	1023	511	2009	1018	493
2303	1023	511	2254	1021	493
2559	1023	511	2501	1024	493
2815	1023	511	2748	1028	493
3071	1023	511	2996	1032	493
3327	1023	511	3243	1037	492
3583	1023	511	3491	1042	492
3839	1023	511	3740	1047	492
4095	1023	511	3988	1053	492
0	1279	511	337	1261	497
255	1279	511	466	1261	497
511	1279	511	637	1261	497
767	1279	511	842	1262	497
1023	1279	511	1066	1262	496
1279	1279	511	1298	1263	496
1535	1279	511	1536	1265	496
1791	1279	511	1777	1266	496
2047	1279	511	2020	1268	496
2303	1279	511	2264	1270	496
2559	1279	511	2510	1273	496
2815	1279	511	2756	1276	496
3071	1279	511	3002	1279	496
3327	1279	511	3250	1283	496
3583	1279	511	3497	1287	495
3839	1279	511	3745	1291	495
4095	1279	511	3992	1296	495
0	1535	511	426	1513	500
255	1535	511	535	1513	500
511	1535	511	689	1513	500
767	1535	511	882	1514	500
1023	1535	511	1096	1514	500
1279	1535	511	1322	1515	500
1535	1535	511	1556	1516	500
1791	1535	511	1793	1518	500
2047	1535	511	2034	1519	500
2303	1535	511	2276	1521	500
2559	1535	511	2520	1523	500
2815	1535	511	2765	1525	500
3071	1535	511	3011	1528	500
3327	1535	511	3257	1531	499
3583	1535	511	3504	1534	499
3839	1535	511	3751	1537	499
4095	1535	511	3998	1541	499
0	1791	511	516	1765	505
255	1791	511	609	1766	505
511	1791	511	748	1766	505
767	1791	511	927	1766	505
1023	1791	511	1132	1767	505
1279	1791	511	1351	1767	505
1535	1791	511	1580	1768	505
1791	1791	511	1813	1769	505
2047	1791	511	2051	1770	505
2303	1791	511	2291	1772	505
2559	1791	511	2534	1774	505
2815	1791	511	2777	1776	504
3071	1791	511	3021	1778	504
3327	1791	511	3267	1780	504
3583	1791	511	3512	1783	504
3839	1791	511	3759	1786	504
4095	1791	511	4006	1789	504
0	2047	511	606	2018	511
255	2047	511	687	2018	511
511	2047	511	812	2018	511
767	2047	511	979	2019	511
1023	2047	511	1173	2019	511
1279	2047	511	1385	2020	511
1535	2047	511	1608	2020	511
1791	2047	511	1837	2021	510
2047	2047	511	2071	2022	510
2303	2047	511	2309	2023	510
2559	2047	511	2549	2025	510
2815	2047	511	2791	2027	510
3071	2047	511	3034	2028	510
3327	2047	511	3278	2030	510
3583	2047	511	3523	2033	510
3839	2047	511	3768	2035	509
4095	2047	511	4014	2038	509
0	2303	511	697	2271	517
255	2303	511	768	2271	517
511	2303	511	881	2271	517
767	2303	511	1035	2271	517
1023	2303	511	1220	2271	517
1279	2303	511	1423	2272	517
1535	2303	511	1640	2273	517
1791	2303	511	1864	2273	517
2047	2303	511	2095	2274	517
2303	2303	511	2330	2275	517
2559	2303	511	2567	2277	517
2815	2303	511	2807	2278	517
3071	2303	511	3048	2279	516
3327	2303	511	3291	2281	516
3583	2303	511	3535	2283	516
3839	2303	511	3779	2285	516
4095	2303	511	4024	2288	516
0	2559	511	789	2523	525
255	2559	511	852	2523	525
511	2559	511	953	2523	525
767	2559	511	1096	2524	525
1023	2559	511	1270	2524	524
